name,jibun_Address,road_Address,postcode
유정바,대전 서구 둔산동 1484,"대전 서구 둔산로137번길 18 (둔산동, 형제빌딩)",35240
오페라웨딩컨벤션,대전 서구 탄방동 587,대전 서구 둔산남로 50 (탄방동),35259
지코바치킨,대전 서구 내동 22-1,대전 서구 도솔로245번길 5 (내동),35289
아줌마네식당,대전 서구 도마동 330-20,대전 서구 배재로91번길 46 (도마동),35347
도가네장수촌,대전 서구 가장동 17-29,대전 서구 유등로 465 (가장동),35312
플렉스,대전 서구 괴정동 423-23,대전 서구 도산로369번길 92 (괴정동),35299
야인맥주,대전 서구 둔산동 1105-1,대전 서구 대덕대로185번길 23 (둔산동),35230
마라탕,대전 서구 괴정동 423-23,대전 서구 도산로369번길 92 (괴정동),35299
독가마숯불치킨,대전 서구 갈마동 1430,대전 서구 대덕대로162번길 33 (갈마동),35265
맛집,대전 서구 변동 27-7,대전 서구 변동로 45 (변동),35321
수정자갈치꼼장어 (정림점),대전 서구 정림동 586,대전 서구 정림동로5번길 31 (정림동),35396
미가네,대전 서구 둔산동 923,"대전 서구 둔산중로134번길 21 (둔산동, 만금프라자)",35209
가온식당,대전 서구 월평동 634,대전 서구 한밭대로600번길 31 (월평동),35223
월평불짬뽕,대전 서구 월평동 1026,대전 서구 월평로 16-1 (월평동),35225
삼학년5반,대전 서구 갈마동 1438,"대전 서구 대덕대로168번길 26 (갈마동, 동원빌딩)",35265
도마칼국수,대전 서구 도마동 125-25,대전 서구 사마1길 15 (도마동),35334
담소사골순대 대전시청역점,대전 서구 둔산동 1448,대전 서구 둔산중로46번길 22 (둔산동),35241
라온차이나,대전 서구 둔산동 1231,대전 서구 계룡로491번길 54 (둔산동),35235
선하정,대전 서구 둔산동 1892,대전 서구 둔산남로165번길 16 (둔산동),35250
마루,대전 서구 둔산동 1105,"대전 서구 대덕대로185번길 25 (둔산동, 진우빌딩)",35230
가장식당,대전 서구 가장동 37-13,대전 서구 동서대로 1111 (가장동),35310
손님식당,대전 서구 흑석동 858,대전 서구 흑석3길 25 (흑석동),35426
소문난가든,대전 서구 장안동 229,대전 서구 장안로 721 (장안동),35428
캐슬,대전 서구 탄방동 1012,대전 서구 탄방로7번길 63 (탄방동),35256
도솔돌구이,대전 서구 도마동 23-2,대전 서구 변동중로 4 (도마동),35328
만년점 투다리,대전 서구 만년동 194,대전 서구 만년남로11번길 34 (만년동),35200
일정,대전 서구 만년동 323,대전 서구 만년로67번길 18-9 (만년동),35203
어식백세,대전 서구 둔산동 1410,대전 서구 둔산로123번길 15 (둔산동),35240
매봉골,대전 서구 갈마동 391-22,대전 서구 신갈마로113번길 28 (갈마동),35281
을왕리조개손칼국수,대전 서구 도마동 209-2,"대전 서구 배재로 128 (도마동, 로다빌딩)",35336
노르웨이숲,대전 서구 만년동 136,대전 서구 만년로16번길 6 (만년동),35200
금백고기촌,대전 서구 둔산동 1231,대전 서구 계룡로491번길 54 (둔산동),35235
장태산철원메밀막국수,대전 서구 매노동 9-2,대전 서구 장안로 83-7 (매노동),35426
투썸플레이스 괴정점,대전 서구 괴정동 423-22,대전 서구 도솔로388번길 8,35299
뉴쉐인,대전 서구 변동 31-13,대전 서구 변동로 57 (변동),35317
본가드리오리,대전 서구 갈마동 427-61,대전 서구 신갈마로 57 (갈마동),35280
와비즈,대전 서구 월평동 833,대전 서구 계룡로319번길 20 (월평동),35224
처갓집양념치킨 월평1점,대전 서구 월평동 1301,대전 서구 월평새뜸로8번길 50 (월평동),35226
해마,대전 서구 괴정동 93-51,대전 서구 갈마로 233(괴정동),35293
맥주창고,대전 서구 관저동 1066,대전 서구 관저중로84번길 36 (관저동),35378
털보바베큐,대전 서구 갈마동 362-2,대전 서구 갈마중로 7 (갈마동),35270
아지트,대전 서구 갈마동 1072,대전 서구 대덕대로 143 (갈마동),35272
세림돌구이,대전 서구 정림동 125-43,대전 서구 계백로1286번길 71 (정림동),35396
돈방제주맛돼지,대전 서구 정림동 568,대전 서구 정림로65번길 28 (정림동),35393
장가네,대전 서구 월평동 937,대전 서구 월평서로6번길 76 (월평동),35225
또봉이통닭내동점,대전 서구 내동 22-6,대전 서구 동서대로 1025 (내동),35289
시애틀,대전 서구 만년동 323,대전 서구 만년로67번길 18-9 (만년동),35203
진수성찬,대전 서구 만년동 373,대전 서구 둔산대로117번길 7 (만년동),35203
참치병장,대전 서구 관저동 1023,대전 서구 관저로121번길 20 (관저동),35378
대선칼국수,대전 서구 둔산동 1440,대전 서구 둔산중로40번길 28 (둔산동),35241
성림가든,대전 서구 장안동 354,대전 서구 장안로 569 (장안동),35428
낙원회관,대전 서구 탄방동 54-23,대전 서구 계룡로585번길 20 (탄방동),35263
푸라닭 대전만년점,대전 서구 만년동 275,대전 서구 만년남로3번길 7 (만년동),35200
워니호프,대전 서구 괴정동 423-18,대전 서구 도산로369번길 72 (괴정동),35299
지코바치킨,대전 서구 가수원동 764-8,대전 서구 계백로 1166-11 (가수원동),35387
까투리,대전 서구 도마동 41-8,대전 서구 도마로 46-1 (도마동),35333
제주갈치마당,대전 서구 둔산동 1208,대전 서구 둔산로74번길 23 (둔산동),35234
푸짐,대전 서구 정림동 613,대전 서구 계백로1286번길 70 (정림동),35396
명태마을,대전 서구 갈마동 1426,대전 서구 대덕대로162번길 51 (갈마동),35265
청사광장,대전 서구 둔산동 924,대전 서구 둔산중로134번길 29 (둔산동),35209
아리네,대전 서구 도마동 46-15,대전 서구 도솔로 114 (도마동),35333
홍씨네 닭갈비,대전 서구 갈마동 1043,"대전 서구 대덕대로167번길 5 (갈마동, 영호빌딩)",35271
육앤샤,대전 서구 도마동 26-9,대전 서구 도마로 9 (도마동),35329
이비가푸드 월평점,대전 서구 월평동 1498,대전 서구 계룡로 199 이비가빌딩 3층 (월평동),35226
돈대장,대전 서구 둔산동 1085,대전 서구 대덕대로195번길 55 (둔산동),35230
서가앤쿡 대전시청점,대전 서구 둔산동 1448,대전 서구 둔산중로46번길 22 (둔산동),35241
대구막창,대전 서구 갈마동 265-32,대전 서구 신갈마로 222 (갈마동),35231
춘천본닭갈비,대전 서구 관저동 1039,대전 서구 관저중로84번길 9-8 (관저동),35378
바다이야기,대전 서구 도마동 15-1,대전 서구 변동중로 17 (도마동),35327
순대촌,대전 서구 관저동 1050,대전 서구 관저중로84번길 13 (관저동),35378
만나또만나,대전 서구 둔산동 1146,대전 서구 문정로9번길 27 (둔산동),35235
도네누롯데점,대전 서구 괴정동 6-3,대전 서구 도솔로 379 (괴정동),35269
쭈꾸미본색,대전 서구 둔산동 923,"대전 서구 둔산중로134번길 21 (둔산동, 만금프라자)",35209
맛있는아구찜마을,대전 서구 괴정동 50-10,대전 서구 괴정로133번길 35 (괴정동),35298
원셰프의 행복식탁,대전 서구 둔산동 1817,대전 서구 둔산로 210 (둔산동),35250
안물안연가,대전 서구 흑석동 572-1,대전 서구 안물안길 38-40 (흑석동),35420
이삭목원대점,대전 서구 도안동 800,"대전 서구 도안북로 88 (도안동, 목원대학교)",35349
연가,대전 서구 괴정동 1-4,대전 서구 계룡로 564 (괴정동),35269
황토식당,대전 서구 정림동 9-12,대전 서구 계백로1300번길 7 (정림동),35395
쌈장,대전 서구 갈마동 1131,대전 서구 대덕대로 135 (갈마동),35272
오나전,대전 서구 정림동 600,대전 서구 정림동로5번길 28 (정림동),35396
풍전맛집,대전 서구 도마동 125-21,대전 서구 사마1길 25 (도마동),35334
숯불중한양꼬치,대전 서구 정림동 585,대전 서구 정림동로5번길 39 (정림동),35396
어무이,대전 서구 변동 34-19,대전 서구 변동로 79 (변동),35317
정림골흑염소,대전 서구 도마동 565-43,대전 서구 도림4길 12 (도마동),35340
오쭈,대전 서구 둔산동 1060,대전 서구 둔산로 32-22 (둔산동),35230
금산식당,대전 서구 정림동 595,대전 서구 정림동로7번길 37 (정림동),35396
김밥나라,대전 서구 탄방동 86-27,대전 서구 탄방로 78-1 (탄방동),35264
토종남원추어탕,대전 서구 둔산동 1182,"대전 서구 둔산남로9번길 99 (둔산동, 송전빌딩)",35234
소문난칼국수,대전 서구 둔산동 1484,"대전 서구 둔산로137번길 18 (둔산동, 형제빌딩)",35240
매드식당,대전 서구 둔산동 1393,"대전 서구 둔산중로78번길 36 (둔산동, 청우빌딩)",35240
안녕그대여식당,대전 서구 둔산동 1940,대전 서구 둔산남로179번길 18 (둔산동),35250
대림석쇠구이,대전 서구 갈마동 1426,대전 서구 대덕대로162번길 51 (갈마동),35265
10ampm(텐에이엠피엠),대전 서구 관저동 1064,대전 서구 관저중로84번길 28-3 (관저동),35378
라면타임,대전 서구 내동 160-15,대전 서구 대덕대로 3 (내동),35285
구이구이쪽갈비(월평점),대전 서구 월평동 927,대전 서구 월평중로13번길 25 (월평동),35225
묵은정,대전 서구 월평동 276,대전 서구 청사로123번길 15 (월평동),35214
7080에스,대전 서구 둔산동 2002,대전 서구 둔산로230번길 14 (둔산동),35250
촌놈들 연탄구이,대전 서구 괴정동 426-4,대전 서구 도산로369번길 63-1 (괴정동),35299
수원왕숯불갈비,대전 서구 괴정동 97-1,"대전 서구 도솔로305번길 23 (괴정동, 신진종합상가)",35293
풍년식당,대전 서구 변동 63-6,대전 서구 변정1길 39 (변동),35316
호식이두마리치킨 월평점,대전 서구 월평동 971,대전 서구 계룡로299번길 28 (월평동),35225
고만족,대전 서구 정림동 124-2,대전 서구 계백로1286번길 39 (정림동),35396
07월 24일,대전 서구 월평동 502,대전 서구 월평로 35 (월평동),35221
시온성,대전 서구 둔산동 915,대전 서구 청사로 228 (둔산동),35209
최강대패부대,대전 서구 갈마동 1430,대전 서구 대덕대로162번길 33 (갈마동),35265
물방아,대전 서구 용문동 277-24,대전 서구 괴정로 163 (용문동),35302
파블릭,대전 서구 둔산동 1182,"대전 서구 둔산남로9번길 99 (둔산동, 송전빌딩)",35234
바로그집,대전 서구 괴정동 423-24,대전 서구 도산로369번길 94 (괴정동),35299
노랑통닭,대전 서구 갈마동 393-3,대전 서구 갈마로 84 (갈마동),35281
김현정떡볶이,대전 서구 둔산동 1018,대전 서구 대덕대로233번길 20 (둔산동),35229
지코바치킨,대전 서구 만년동 259,대전 서구 만년남로3번길 8-9 (만년동),35200
시크릿,대전 서구 둔산동 2033,대전 서구 문정로170번길 149 (둔산동),35250
두꺼비등갈비,대전 서구 갈마동 904,대전 서구 갈마역로 5 (갈마동),35231
와타빈,대전 서구 만년동 334,대전 서구 만년로 79 (만년동),35203
신할매닭발 탄방점,대전 서구 둔산동 1947,대전 서구 둔산남로181번길 23 (둔산동),35250
너와집 만년점,대전 서구 만년동 373,대전 서구 둔산대로117번길 7 (만년동),35203
칼국수만드는사람들,대전 서구 둔산동 1396,"대전 서구 둔산중로78번길 20 (둔산동, 명진빌딩)",35240
구들장 토종생고기,대전 서구 갈마동 402-10,대전 서구 갈마로103번길 20 (갈마동),35273
야호김밥스넥코너,대전 서구 만년동 266,"대전 서구 만년남로 9 (만년동, 만년코아)",35200
INSTAR COFFEE(인스타커피),대전 서구 월평동 1307,대전 서구 계룡로245번길 17 (월평동),35226
처음본치킨,대전 서구 갈마동 392-11,대전 서구 신갈마로 123 (갈마동),35281
만년,대전 서구 만년동 293,대전 서구 대덕대로 394 (만년동),35203
원조삽교곱창본점,대전 서구 월평동 931,대전 서구 월평로48번길 22 (월평동),35225
곤지암소머리국밥,대전 서구 만년동 314,대전 서구 만년로67번길 34-10 (만년동),35203
물보라,대전 서구 내동 18-66,대전 서구 도솔로 256 (내동),35313
짬뽕집,대전 서구 용문동 256-45,대전 서구 계룡로662번길 10-1 (용문동),35304
세이라이브7080,대전 서구 용문동 275-5,대전 서구 괴정로 151 (용문동),35301
독도해,대전 서구 관저동 1376,대전 서구 관저동로 47-15 (관저동),35383
장태산중화요리,대전 서구 흑석동 925,대전 서구 장안로 14 (흑석동),35426
바비큐보스치킨,대전 서구 갈마동 1443,대전 서구 대덕대로168번길 52 (갈마동),35265
가르텐,대전 서구 만년동 322,대전 서구 만년로67번길 18-13 (만년동),35203
사랑은우리처럼,대전 서구 도마동 47-26,대전 서구 도솔로 119 (도마동),35337
조풍연실비집,대전 서구 월평동 496,대전 서구 한밭대로570번길 32 (월평동),35221
김가네월평점,대전 서구 월평동 916,"대전 서구 월평로 40 (월평동, 월드프라자)",35225
목련관,대전 서구 괴정동 128-6,대전 서구 갈마로169번길 11 (괴정동),35290
바른화로,대전 서구 관저동 1366,대전 서구 구봉로147번길 46 (관저동),35382
뚱땡이감자탕,대전 서구 관저동 1082,대전 서구 관저중로80번길 21 (관저동),35378
도빈's라이브클럽7090,대전 서구 탄방동 1042,대전 서구 탄방로7번길 90 (탄방동),35255
미소랑,대전 서구 도마동 87-17,대전 서구 도마6길 146 (도마동),35331
큰마을김밥,대전 서구 갈마동 1391-1,대전 서구 대덕대로112번길 66 (갈마동),35266
우리식당,대전 서구 흑석동 853,대전 서구 흑석4길 14 (흑석동),35426
맛돌곱창구이,대전 서구 월평동 228,대전 서구 대덕대로335번길 27 (월평동),35213
크로바식당,대전 서구 둔산동 1509,"대전 서구 둔산로 155 (둔산동, 크로바아파트)",35248
압구정분식,대전 서구 용문동 260-50,대전 서구 계룡로662번길 40-1 (용문동),35303
